areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
N92000002,Northern Ireland,nation,2020-08-22,0
N92000002,Northern Ireland,nation,2020-08-21,0
N92000002,Northern Ireland,nation,2020-08-20,0
N92000002,Northern Ireland,nation,2020-08-19,0
N92000002,Northern Ireland,nation,2020-08-18,0
N92000002,Northern Ireland,nation,2020-08-17,0
N92000002,Northern Ireland,nation,2020-08-16,0
N92000002,Northern Ireland,nation,2020-08-15,1
N92000002,Northern Ireland,nation,2020-08-14,0
N92000002,Northern Ireland,nation,2020-08-13,1
N92000002,Northern Ireland,nation,2020-08-12,0
N92000002,Northern Ireland,nation,2020-08-11,0
N92000002,Northern Ireland,nation,2020-08-10,0
N92000002,Northern Ireland,nation,2020-08-09,0
N92000002,Northern Ireland,nation,2020-08-08,1
N92000002,Northern Ireland,nation,2020-08-07,0
N92000002,Northern Ireland,nation,2020-08-06,0
N92000002,Northern Ireland,nation,2020-08-05,0
N92000002,Northern Ireland,nation,2020-08-04,0
N92000002,Northern Ireland,nation,2020-08-03,0
N92000002,Northern Ireland,nation,2020-08-02,0
N92000002,Northern Ireland,nation,2020-08-01,0
N92000002,Northern Ireland,nation,2020-07-31,0
N92000002,Northern Ireland,nation,2020-07-30,0
N92000002,Northern Ireland,nation,2020-07-29,0
N92000002,Northern Ireland,nation,2020-07-28,0
N92000002,Northern Ireland,nation,2020-07-27,0
N92000002,Northern Ireland,nation,2020-07-26,0
N92000002,Northern Ireland,nation,2020-07-25,0
N92000002,Northern Ireland,nation,2020-07-24,0
N92000002,Northern Ireland,nation,2020-07-23,0
N92000002,Northern Ireland,nation,2020-07-22,0
N92000002,Northern Ireland,nation,2020-07-21,0
N92000002,Northern Ireland,nation,2020-07-20,0
N92000002,Northern Ireland,nation,2020-07-19,0
N92000002,Northern Ireland,nation,2020-07-18,0
N92000002,Northern Ireland,nation,2020-07-17,0
N92000002,Northern Ireland,nation,2020-07-16,0
N92000002,Northern Ireland,nation,2020-07-15,0
N92000002,Northern Ireland,nation,2020-07-14,0
N92000002,Northern Ireland,nation,2020-07-13,0
N92000002,Northern Ireland,nation,2020-07-12,1
N92000002,Northern Ireland,nation,2020-07-11,0
N92000002,Northern Ireland,nation,2020-07-10,0
N92000002,Northern Ireland,nation,2020-07-09,1
N92000002,Northern Ireland,nation,2020-07-08,0
N92000002,Northern Ireland,nation,2020-07-07,0
N92000002,Northern Ireland,nation,2020-07-06,0
N92000002,Northern Ireland,nation,2020-07-05,0
N92000002,Northern Ireland,nation,2020-07-04,0
N92000002,Northern Ireland,nation,2020-07-03,2
N92000002,Northern Ireland,nation,2020-07-02,0
N92000002,Northern Ireland,nation,2020-07-01,1
N92000002,Northern Ireland,nation,2020-06-30,0
N92000002,Northern Ireland,nation,2020-06-29,1
N92000002,Northern Ireland,nation,2020-06-28,0
N92000002,Northern Ireland,nation,2020-06-27,0
N92000002,Northern Ireland,nation,2020-06-26,2
N92000002,Northern Ireland,nation,2020-06-25,1
N92000002,Northern Ireland,nation,2020-06-24,0
N92000002,Northern Ireland,nation,2020-06-23,1
N92000002,Northern Ireland,nation,2020-06-22,1
N92000002,Northern Ireland,nation,2020-06-21,0
N92000002,Northern Ireland,nation,2020-06-20,0
N92000002,Northern Ireland,nation,2020-06-19,1
N92000002,Northern Ireland,nation,2020-06-18,1
N92000002,Northern Ireland,nation,2020-06-17,1
N92000002,Northern Ireland,nation,2020-06-16,1
N92000002,Northern Ireland,nation,2020-06-15,0
N92000002,Northern Ireland,nation,2020-06-14,0
N92000002,Northern Ireland,nation,2020-06-13,1
N92000002,Northern Ireland,nation,2020-06-12,1
N92000002,Northern Ireland,nation,2020-06-11,2
N92000002,Northern Ireland,nation,2020-06-10,0
N92000002,Northern Ireland,nation,2020-06-09,0
N92000002,Northern Ireland,nation,2020-06-08,0
N92000002,Northern Ireland,nation,2020-06-07,0
N92000002,Northern Ireland,nation,2020-06-06,0
N92000002,Northern Ireland,nation,2020-06-05,1
N92000002,Northern Ireland,nation,2020-06-04,0
N92000002,Northern Ireland,nation,2020-06-03,2
N92000002,Northern Ireland,nation,2020-06-02,2
N92000002,Northern Ireland,nation,2020-06-01,1
N92000002,Northern Ireland,nation,2020-05-31,1
N92000002,Northern Ireland,nation,2020-05-30,2
N92000002,Northern Ireland,nation,2020-05-29,1
N92000002,Northern Ireland,nation,2020-05-28,3
N92000002,Northern Ireland,nation,2020-05-27,4
N92000002,Northern Ireland,nation,2020-05-26,1
N92000002,Northern Ireland,nation,2020-05-25,1
N92000002,Northern Ireland,nation,2020-05-24,7
N92000002,Northern Ireland,nation,2020-05-23,2
N92000002,Northern Ireland,nation,2020-05-22,1
N92000002,Northern Ireland,nation,2020-05-21,4
N92000002,Northern Ireland,nation,2020-05-20,5
N92000002,Northern Ireland,nation,2020-05-19,5
N92000002,Northern Ireland,nation,2020-05-18,7
N92000002,Northern Ireland,nation,2020-05-17,7
N92000002,Northern Ireland,nation,2020-05-16,4
N92000002,Northern Ireland,nation,2020-05-15,3
N92000002,Northern Ireland,nation,2020-05-14,10
N92000002,Northern Ireland,nation,2020-05-13,3
N92000002,Northern Ireland,nation,2020-05-12,4
N92000002,Northern Ireland,nation,2020-05-11,2
N92000002,Northern Ireland,nation,2020-05-10,10
N92000002,Northern Ireland,nation,2020-05-09,7
N92000002,Northern Ireland,nation,2020-05-08,6
N92000002,Northern Ireland,nation,2020-05-07,3
N92000002,Northern Ireland,nation,2020-05-06,3
N92000002,Northern Ireland,nation,2020-05-05,6
N92000002,Northern Ireland,nation,2020-05-04,9
N92000002,Northern Ireland,nation,2020-05-03,11
N92000002,Northern Ireland,nation,2020-05-02,12
N92000002,Northern Ireland,nation,2020-05-01,12
N92000002,Northern Ireland,nation,2020-04-30,8
N92000002,Northern Ireland,nation,2020-04-29,14
N92000002,Northern Ireland,nation,2020-04-28,6
N92000002,Northern Ireland,nation,2020-04-27,13
N92000002,Northern Ireland,nation,2020-04-26,14
N92000002,Northern Ireland,nation,2020-04-25,15
N92000002,Northern Ireland,nation,2020-04-24,11
N92000002,Northern Ireland,nation,2020-04-23,16
N92000002,Northern Ireland,nation,2020-04-22,19
N92000002,Northern Ireland,nation,2020-04-21,13
N92000002,Northern Ireland,nation,2020-04-20,12
N92000002,Northern Ireland,nation,2020-04-19,10
N92000002,Northern Ireland,nation,2020-04-18,10
N92000002,Northern Ireland,nation,2020-04-17,9
N92000002,Northern Ireland,nation,2020-04-16,11
N92000002,Northern Ireland,nation,2020-04-15,16
N92000002,Northern Ireland,nation,2020-04-14,12
N92000002,Northern Ireland,nation,2020-04-13,7
N92000002,Northern Ireland,nation,2020-04-12,16
N92000002,Northern Ireland,nation,2020-04-11,11
N92000002,Northern Ireland,nation,2020-04-10,11
N92000002,Northern Ireland,nation,2020-04-09,18
N92000002,Northern Ireland,nation,2020-04-08,4
N92000002,Northern Ireland,nation,2020-04-07,8
N92000002,Northern Ireland,nation,2020-04-06,6
N92000002,Northern Ireland,nation,2020-04-05,11
N92000002,Northern Ireland,nation,2020-04-04,9
N92000002,Northern Ireland,nation,2020-04-03,10
N92000002,Northern Ireland,nation,2020-04-02,10
N92000002,Northern Ireland,nation,2020-04-01,4
N92000002,Northern Ireland,nation,2020-03-31,5
N92000002,Northern Ireland,nation,2020-03-30,4
N92000002,Northern Ireland,nation,2020-03-29,4
N92000002,Northern Ireland,nation,2020-03-28,8
N92000002,Northern Ireland,nation,2020-03-27,3
N92000002,Northern Ireland,nation,2020-03-26,2
N92000002,Northern Ireland,nation,2020-03-25,4
N92000002,Northern Ireland,nation,2020-03-24,2
N92000002,Northern Ireland,nation,2020-03-23,5
N92000002,Northern Ireland,nation,2020-03-22,1
N92000002,Northern Ireland,nation,2020-03-21,1
N92000002,Northern Ireland,nation,2020-03-20,0
N92000002,Northern Ireland,nation,2020-03-19,1
N92000002,Northern Ireland,nation,2020-03-18,1
S92000003,Scotland,nation,2022-03-01,0
S92000003,Scotland,nation,2022-02-28,2
S92000003,Scotland,nation,2022-02-27,3
S92000003,Scotland,nation,2022-02-26,3
S92000003,Scotland,nation,2022-02-25,3
S92000003,Scotland,nation,2022-02-24,9
S92000003,Scotland,nation,2022-02-23,16
S92000003,Scotland,nation,2022-02-22,13
S92000003,Scotland,nation,2022-02-21,15
S92000003,Scotland,nation,2022-02-20,12
S92000003,Scotland,nation,2022-02-19,7
S92000003,Scotland,nation,2022-02-18,13
S92000003,Scotland,nation,2022-02-17,12
S92000003,Scotland,nation,2022-02-16,9
S92000003,Scotland,nation,2022-02-15,13
S92000003,Scotland,nation,2022-02-14,14
S92000003,Scotland,nation,2022-02-13,9
S92000003,Scotland,nation,2022-02-12,11
S92000003,Scotland,nation,2022-02-11,6
S92000003,Scotland,nation,2022-02-10,11
S92000003,Scotland,nation,2022-02-09,10
S92000003,Scotland,nation,2022-02-08,11
S92000003,Scotland,nation,2022-02-07,8
S92000003,Scotland,nation,2022-02-06,9
S92000003,Scotland,nation,2022-02-05,16
S92000003,Scotland,nation,2022-02-04,6
S92000003,Scotland,nation,2022-02-03,17
S92000003,Scotland,nation,2022-02-02,10
S92000003,Scotland,nation,2022-02-01,20
S92000003,Scotland,nation,2022-01-31,14
S92000003,Scotland,nation,2022-01-30,15
S92000003,Scotland,nation,2022-01-29,16
S92000003,Scotland,nation,2022-01-28,22
S92000003,Scotland,nation,2022-01-27,21
S92000003,Scotland,nation,2022-01-26,14
S92000003,Scotland,nation,2022-01-25,19
S92000003,Scotland,nation,2022-01-24,17
S92000003,Scotland,nation,2022-01-23,21
S92000003,Scotland,nation,2022-01-22,14
S92000003,Scotland,nation,2022-01-21,22
S92000003,Scotland,nation,2022-01-20,19
S92000003,Scotland,nation,2022-01-19,25
S92000003,Scotland,nation,2022-01-18,18
S92000003,Scotland,nation,2022-01-17,19
S92000003,Scotland,nation,2022-01-16,22
S92000003,Scotland,nation,2022-01-15,26
S92000003,Scotland,nation,2022-01-14,21
S92000003,Scotland,nation,2022-01-13,31
S92000003,Scotland,nation,2022-01-12,17
S92000003,Scotland,nation,2022-01-11,16
S92000003,Scotland,nation,2022-01-10,20
S92000003,Scotland,nation,2022-01-09,19
S92000003,Scotland,nation,2022-01-08,16
S92000003,Scotland,nation,2022-01-07,11
S92000003,Scotland,nation,2022-01-06,19
S92000003,Scotland,nation,2022-01-05,10
S92000003,Scotland,nation,2022-01-04,20
S92000003,Scotland,nation,2022-01-03,7
S92000003,Scotland,nation,2022-01-02,8
S92000003,Scotland,nation,2022-01-01,9
S92000003,Scotland,nation,2021-12-31,9
S92000003,Scotland,nation,2021-12-30,10
S92000003,Scotland,nation,2021-12-29,9
S92000003,Scotland,nation,2021-12-28,14
S92000003,Scotland,nation,2021-12-27,9
S92000003,Scotland,nation,2021-12-26,2
S92000003,Scotland,nation,2021-12-25,8
S92000003,Scotland,nation,2021-12-24,5
S92000003,Scotland,nation,2021-12-23,5
S92000003,Scotland,nation,2021-12-22,7
S92000003,Scotland,nation,2021-12-21,9
S92000003,Scotland,nation,2021-12-20,12
S92000003,Scotland,nation,2021-12-19,7
S92000003,Scotland,nation,2021-12-18,7
S92000003,Scotland,nation,2021-12-17,6
S92000003,Scotland,nation,2021-12-16,7
S92000003,Scotland,nation,2021-12-15,6
S92000003,Scotland,nation,2021-12-14,8
S92000003,Scotland,nation,2021-12-13,6
S92000003,Scotland,nation,2021-12-12,8
S92000003,Scotland,nation,2021-12-11,8
S92000003,Scotland,nation,2021-12-10,8
S92000003,Scotland,nation,2021-12-09,9
S92000003,Scotland,nation,2021-12-08,10
S92000003,Scotland,nation,2021-12-07,18
S92000003,Scotland,nation,2021-12-06,13
S92000003,Scotland,nation,2021-12-05,8
S92000003,Scotland,nation,2021-12-04,12
S92000003,Scotland,nation,2021-12-03,8
S92000003,Scotland,nation,2021-12-02,12
S92000003,Scotland,nation,2021-12-01,14
S92000003,Scotland,nation,2021-11-30,3
S92000003,Scotland,nation,2021-11-29,12
S92000003,Scotland,nation,2021-11-28,16
S92000003,Scotland,nation,2021-11-27,13
S92000003,Scotland,nation,2021-11-26,15
S92000003,Scotland,nation,2021-11-25,10
S92000003,Scotland,nation,2021-11-24,6
S92000003,Scotland,nation,2021-11-23,11
S92000003,Scotland,nation,2021-11-22,16
S92000003,Scotland,nation,2021-11-21,9
S92000003,Scotland,nation,2021-11-20,10
S92000003,Scotland,nation,2021-11-19,9
S92000003,Scotland,nation,2021-11-18,9
S92000003,Scotland,nation,2021-11-17,12
S92000003,Scotland,nation,2021-11-16,6
S92000003,Scotland,nation,2021-11-15,19
S92000003,Scotland,nation,2021-11-14,15
S92000003,Scotland,nation,2021-11-13,10
S92000003,Scotland,nation,2021-11-12,17
S92000003,Scotland,nation,2021-11-11,8
S92000003,Scotland,nation,2021-11-10,14
S92000003,Scotland,nation,2021-11-09,6
S92000003,Scotland,nation,2021-11-08,12
S92000003,Scotland,nation,2021-11-07,14
S92000003,Scotland,nation,2021-11-06,17
S92000003,Scotland,nation,2021-11-05,17
S92000003,Scotland,nation,2021-11-04,22
S92000003,Scotland,nation,2021-11-03,16
S92000003,Scotland,nation,2021-11-02,13
S92000003,Scotland,nation,2021-11-01,27
S92000003,Scotland,nation,2021-10-31,16
S92000003,Scotland,nation,2021-10-30,16
S92000003,Scotland,nation,2021-10-29,19
S92000003,Scotland,nation,2021-10-28,20
S92000003,Scotland,nation,2021-10-27,14
S92000003,Scotland,nation,2021-10-26,19
S92000003,Scotland,nation,2021-10-25,9
S92000003,Scotland,nation,2021-10-24,21
S92000003,Scotland,nation,2021-10-23,23
S92000003,Scotland,nation,2021-10-22,16
S92000003,Scotland,nation,2021-10-21,22
S92000003,Scotland,nation,2021-10-20,16
S92000003,Scotland,nation,2021-10-19,9
S92000003,Scotland,nation,2021-10-18,15
S92000003,Scotland,nation,2021-10-17,15
S92000003,Scotland,nation,2021-10-16,18
S92000003,Scotland,nation,2021-10-15,16
S92000003,Scotland,nation,2021-10-14,20
S92000003,Scotland,nation,2021-10-13,20
S92000003,Scotland,nation,2021-10-12,16
S92000003,Scotland,nation,2021-10-11,22
S92000003,Scotland,nation,2021-10-10,14
S92000003,Scotland,nation,2021-10-09,17
S92000003,Scotland,nation,2021-10-08,14
S92000003,Scotland,nation,2021-10-07,19
S92000003,Scotland,nation,2021-10-06,13
S92000003,Scotland,nation,2021-10-05,23
S92000003,Scotland,nation,2021-10-04,14
S92000003,Scotland,nation,2021-10-03,16
S92000003,Scotland,nation,2021-10-02,23
S92000003,Scotland,nation,2021-10-01,19
S92000003,Scotland,nation,2021-09-30,16
S92000003,Scotland,nation,2021-09-29,25
S92000003,Scotland,nation,2021-09-28,16
S92000003,Scotland,nation,2021-09-27,24
S92000003,Scotland,nation,2021-09-26,20
S92000003,Scotland,nation,2021-09-25,21
S92000003,Scotland,nation,2021-09-24,22
S92000003,Scotland,nation,2021-09-23,19
S92000003,Scotland,nation,2021-09-22,31
S92000003,Scotland,nation,2021-09-21,21
S92000003,Scotland,nation,2021-09-20,21
S92000003,Scotland,nation,2021-09-19,27
S92000003,Scotland,nation,2021-09-18,21
S92000003,Scotland,nation,2021-09-17,24
S92000003,Scotland,nation,2021-09-16,16
S92000003,Scotland,nation,2021-09-15,23
S92000003,Scotland,nation,2021-09-14,20
S92000003,Scotland,nation,2021-09-13,21
S92000003,Scotland,nation,2021-09-12,22
S92000003,Scotland,nation,2021-09-11,20
S92000003,Scotland,nation,2021-09-10,25
S92000003,Scotland,nation,2021-09-09,17
S92000003,Scotland,nation,2021-09-08,10
S92000003,Scotland,nation,2021-09-07,18
S92000003,Scotland,nation,2021-09-06,10
S92000003,Scotland,nation,2021-09-05,16
S92000003,Scotland,nation,2021-09-04,10
S92000003,Scotland,nation,2021-09-03,11
S92000003,Scotland,nation,2021-09-02,11
S92000003,Scotland,nation,2021-09-01,8
S92000003,Scotland,nation,2021-08-31,11
S92000003,Scotland,nation,2021-08-30,6
S92000003,Scotland,nation,2021-08-29,8
S92000003,Scotland,nation,2021-08-28,8
S92000003,Scotland,nation,2021-08-27,11
S92000003,Scotland,nation,2021-08-26,5
S92000003,Scotland,nation,2021-08-25,6
S92000003,Scotland,nation,2021-08-24,4
S92000003,Scotland,nation,2021-08-23,8
S92000003,Scotland,nation,2021-08-22,4
S92000003,Scotland,nation,2021-08-21,5
S92000003,Scotland,nation,2021-08-20,8
S92000003,Scotland,nation,2021-08-19,7
S92000003,Scotland,nation,2021-08-18,7
S92000003,Scotland,nation,2021-08-17,4
S92000003,Scotland,nation,2021-08-16,3
S92000003,Scotland,nation,2021-08-15,6
S92000003,Scotland,nation,2021-08-14,6
S92000003,Scotland,nation,2021-08-13,10
S92000003,Scotland,nation,2021-08-12,4
S92000003,Scotland,nation,2021-08-11,3
S92000003,Scotland,nation,2021-08-10,5
S92000003,Scotland,nation,2021-08-09,6
S92000003,Scotland,nation,2021-08-08,6
S92000003,Scotland,nation,2021-08-07,6
S92000003,Scotland,nation,2021-08-06,7
S92000003,Scotland,nation,2021-08-05,7
S92000003,Scotland,nation,2021-08-04,6
S92000003,Scotland,nation,2021-08-03,3
S92000003,Scotland,nation,2021-08-02,7
S92000003,Scotland,nation,2021-08-01,10
S92000003,Scotland,nation,2021-07-31,6
S92000003,Scotland,nation,2021-07-30,7
S92000003,Scotland,nation,2021-07-29,6
S92000003,Scotland,nation,2021-07-28,9
S92000003,Scotland,nation,2021-07-27,8
S92000003,Scotland,nation,2021-07-26,7
S92000003,Scotland,nation,2021-07-25,5
S92000003,Scotland,nation,2021-07-24,3
S92000003,Scotland,nation,2021-07-23,7
S92000003,Scotland,nation,2021-07-22,9
S92000003,Scotland,nation,2021-07-21,8
S92000003,Scotland,nation,2021-07-20,6
S92000003,Scotland,nation,2021-07-19,9
S92000003,Scotland,nation,2021-07-18,10
S92000003,Scotland,nation,2021-07-17,7
S92000003,Scotland,nation,2021-07-16,5
S92000003,Scotland,nation,2021-07-15,7
S92000003,Scotland,nation,2021-07-14,8
S92000003,Scotland,nation,2021-07-13,10
S92000003,Scotland,nation,2021-07-12,7
S92000003,Scotland,nation,2021-07-11,6
S92000003,Scotland,nation,2021-07-10,7
S92000003,Scotland,nation,2021-07-09,7
S92000003,Scotland,nation,2021-07-08,12
S92000003,Scotland,nation,2021-07-07,5
S92000003,Scotland,nation,2021-07-06,13
S92000003,Scotland,nation,2021-07-05,5
S92000003,Scotland,nation,2021-07-04,6
S92000003,Scotland,nation,2021-07-03,4
S92000003,Scotland,nation,2021-07-02,2
S92000003,Scotland,nation,2021-07-01,2
S92000003,Scotland,nation,2021-06-30,2
S92000003,Scotland,nation,2021-06-29,3
S92000003,Scotland,nation,2021-06-28,3
S92000003,Scotland,nation,2021-06-27,3
S92000003,Scotland,nation,2021-06-26,8
S92000003,Scotland,nation,2021-06-25,1
S92000003,Scotland,nation,2021-06-24,2
S92000003,Scotland,nation,2021-06-23,1
S92000003,Scotland,nation,2021-06-22,4
S92000003,Scotland,nation,2021-06-21,2
S92000003,Scotland,nation,2021-06-20,3
S92000003,Scotland,nation,2021-06-19,2
S92000003,Scotland,nation,2021-06-18,2
S92000003,Scotland,nation,2021-06-17,1
S92000003,Scotland,nation,2021-06-16,1
S92000003,Scotland,nation,2021-06-15,6
S92000003,Scotland,nation,2021-06-14,1
S92000003,Scotland,nation,2021-06-13,3
S92000003,Scotland,nation,2021-06-12,0
S92000003,Scotland,nation,2021-06-11,0
S92000003,Scotland,nation,2021-06-10,2
S92000003,Scotland,nation,2021-06-09,2
S92000003,Scotland,nation,2021-06-08,0
S92000003,Scotland,nation,2021-06-07,1
S92000003,Scotland,nation,2021-06-06,1
S92000003,Scotland,nation,2021-06-05,0
S92000003,Scotland,nation,2021-06-04,2
S92000003,Scotland,nation,2021-06-03,2
S92000003,Scotland,nation,2021-06-02,1
S92000003,Scotland,nation,2021-06-01,0
S92000003,Scotland,nation,2021-05-31,0
S92000003,Scotland,nation,2021-05-30,1
S92000003,Scotland,nation,2021-05-29,2
S92000003,Scotland,nation,2021-05-28,1
S92000003,Scotland,nation,2021-05-27,1
S92000003,Scotland,nation,2021-05-26,1
S92000003,Scotland,nation,2021-05-25,0
S92000003,Scotland,nation,2021-05-24,0
S92000003,Scotland,nation,2021-05-23,1
S92000003,Scotland,nation,2021-05-22,2
S92000003,Scotland,nation,2021-05-21,1
S92000003,Scotland,nation,2021-05-20,0
S92000003,Scotland,nation,2021-05-19,0
S92000003,Scotland,nation,2021-05-18,0
S92000003,Scotland,nation,2021-05-17,1
S92000003,Scotland,nation,2021-05-16,0
S92000003,Scotland,nation,2021-05-15,0
S92000003,Scotland,nation,2021-05-14,0
S92000003,Scotland,nation,2021-05-13,0
S92000003,Scotland,nation,2021-05-12,2
S92000003,Scotland,nation,2021-05-11,0
S92000003,Scotland,nation,2021-05-10,0
S92000003,Scotland,nation,2021-05-09,0
S92000003,Scotland,nation,2021-05-08,0
S92000003,Scotland,nation,2021-05-07,0
S92000003,Scotland,nation,2021-05-06,1
S92000003,Scotland,nation,2021-05-05,0
S92000003,Scotland,nation,2021-05-04,0
S92000003,Scotland,nation,2021-05-03,0
S92000003,Scotland,nation,2021-05-02,1
S92000003,Scotland,nation,2021-05-01,0
S92000003,Scotland,nation,2021-04-30,0
S92000003,Scotland,nation,2021-04-29,1
S92000003,Scotland,nation,2021-04-28,1
S92000003,Scotland,nation,2021-04-27,2
S92000003,Scotland,nation,2021-04-26,2
S92000003,Scotland,nation,2021-04-25,2
S92000003,Scotland,nation,2021-04-24,0
S92000003,Scotland,nation,2021-04-23,2
S92000003,Scotland,nation,2021-04-22,0
S92000003,Scotland,nation,2021-04-21,3
S92000003,Scotland,nation,2021-04-20,1
S92000003,Scotland,nation,2021-04-19,1
S92000003,Scotland,nation,2021-04-18,0
S92000003,Scotland,nation,2021-04-17,1
S92000003,Scotland,nation,2021-04-16,1
S92000003,Scotland,nation,2021-04-15,2
S92000003,Scotland,nation,2021-04-14,3
S92000003,Scotland,nation,2021-04-13,0
S92000003,Scotland,nation,2021-04-12,0
S92000003,Scotland,nation,2021-04-11,2
S92000003,Scotland,nation,2021-04-10,3
S92000003,Scotland,nation,2021-04-09,2
S92000003,Scotland,nation,2021-04-08,2
S92000003,Scotland,nation,2021-04-07,2
S92000003,Scotland,nation,2021-04-06,2
S92000003,Scotland,nation,2021-04-05,4
S92000003,Scotland,nation,2021-04-04,1
S92000003,Scotland,nation,2021-04-03,2
S92000003,Scotland,nation,2021-04-02,2
S92000003,Scotland,nation,2021-04-01,1
S92000003,Scotland,nation,2021-03-31,2
S92000003,Scotland,nation,2021-03-30,2
S92000003,Scotland,nation,2021-03-29,5
S92000003,Scotland,nation,2021-03-28,5
S92000003,Scotland,nation,2021-03-27,5
S92000003,Scotland,nation,2021-03-26,5
S92000003,Scotland,nation,2021-03-25,7
S92000003,Scotland,nation,2021-03-24,4
S92000003,Scotland,nation,2021-03-23,3
S92000003,Scotland,nation,2021-03-22,3
S92000003,Scotland,nation,2021-03-21,4
S92000003,Scotland,nation,2021-03-20,5
S92000003,Scotland,nation,2021-03-19,6
S92000003,Scotland,nation,2021-03-18,3
S92000003,Scotland,nation,2021-03-17,8
S92000003,Scotland,nation,2021-03-16,11
S92000003,Scotland,nation,2021-03-15,1
S92000003,Scotland,nation,2021-03-14,7
S92000003,Scotland,nation,2021-03-13,4
S92000003,Scotland,nation,2021-03-12,6
S92000003,Scotland,nation,2021-03-11,8
S92000003,Scotland,nation,2021-03-10,5
S92000003,Scotland,nation,2021-03-09,10
S92000003,Scotland,nation,2021-03-08,15
S92000003,Scotland,nation,2021-03-07,10
S92000003,Scotland,nation,2021-03-06,10
S92000003,Scotland,nation,2021-03-05,8
S92000003,Scotland,nation,2021-03-04,14
S92000003,Scotland,nation,2021-03-03,11
S92000003,Scotland,nation,2021-03-02,12
S92000003,Scotland,nation,2021-03-01,20
S92000003,Scotland,nation,2021-02-28,9
S92000003,Scotland,nation,2021-02-27,19
S92000003,Scotland,nation,2021-02-26,16
S92000003,Scotland,nation,2021-02-25,20
S92000003,Scotland,nation,2021-02-24,18
S92000003,Scotland,nation,2021-02-23,16
S92000003,Scotland,nation,2021-02-22,22
S92000003,Scotland,nation,2021-02-21,20
S92000003,Scotland,nation,2021-02-20,28
S92000003,Scotland,nation,2021-02-19,46
S92000003,Scotland,nation,2021-02-18,35
S92000003,Scotland,nation,2021-02-17,28
S92000003,Scotland,nation,2021-02-16,26
S92000003,Scotland,nation,2021-02-15,34
S92000003,Scotland,nation,2021-02-14,32
S92000003,Scotland,nation,2021-02-13,32
S92000003,Scotland,nation,2021-02-12,41
S92000003,Scotland,nation,2021-02-11,35
S92000003,Scotland,nation,2021-02-10,37
S92000003,Scotland,nation,2021-02-09,49
S92000003,Scotland,nation,2021-02-08,40
S92000003,Scotland,nation,2021-02-07,42
S92000003,Scotland,nation,2021-02-06,50
S92000003,Scotland,nation,2021-02-05,44
S92000003,Scotland,nation,2021-02-04,32
S92000003,Scotland,nation,2021-02-03,48
S92000003,Scotland,nation,2021-02-02,44
S92000003,Scotland,nation,2021-02-01,43
S92000003,Scotland,nation,2021-01-31,48
S92000003,Scotland,nation,2021-01-30,44
S92000003,Scotland,nation,2021-01-29,59
S92000003,Scotland,nation,2021-01-28,46
S92000003,Scotland,nation,2021-01-27,61
S92000003,Scotland,nation,2021-01-26,50
S92000003,Scotland,nation,2021-01-25,52
S92000003,Scotland,nation,2021-01-24,70
S92000003,Scotland,nation,2021-01-23,53
S92000003,Scotland,nation,2021-01-22,68
S92000003,Scotland,nation,2021-01-21,56
S92000003,Scotland,nation,2021-01-20,66
S92000003,Scotland,nation,2021-01-19,70
S92000003,Scotland,nation,2021-01-18,64
S92000003,Scotland,nation,2021-01-17,43
S92000003,Scotland,nation,2021-01-16,76
S92000003,Scotland,nation,2021-01-15,58
S92000003,Scotland,nation,2021-01-14,59
S92000003,Scotland,nation,2021-01-13,51
S92000003,Scotland,nation,2021-01-12,51
S92000003,Scotland,nation,2021-01-11,48
S92000003,Scotland,nation,2021-01-10,59
S92000003,Scotland,nation,2021-01-09,38
S92000003,Scotland,nation,2021-01-08,42
S92000003,Scotland,nation,2021-01-07,44
S92000003,Scotland,nation,2021-01-06,50
S92000003,Scotland,nation,2021-01-05,40
S92000003,Scotland,nation,2021-01-04,37
S92000003,Scotland,nation,2021-01-03,42
S92000003,Scotland,nation,2021-01-02,42
S92000003,Scotland,nation,2021-01-01,35
S92000003,Scotland,nation,2020-12-31,44
S92000003,Scotland,nation,2020-12-30,32
S92000003,Scotland,nation,2020-12-29,27
S92000003,Scotland,nation,2020-12-28,31
S92000003,Scotland,nation,2020-12-27,34
S92000003,Scotland,nation,2020-12-26,34
S92000003,Scotland,nation,2020-12-25,35
S92000003,Scotland,nation,2020-12-24,36
S92000003,Scotland,nation,2020-12-23,35
S92000003,Scotland,nation,2020-12-22,28
S92000003,Scotland,nation,2020-12-21,25
S92000003,Scotland,nation,2020-12-20,29
S92000003,Scotland,nation,2020-12-19,27
S92000003,Scotland,nation,2020-12-18,23
S92000003,Scotland,nation,2020-12-17,36
S92000003,Scotland,nation,2020-12-16,31
S92000003,Scotland,nation,2020-12-15,32
S92000003,Scotland,nation,2020-12-14,31
S92000003,Scotland,nation,2020-12-13,26
S92000003,Scotland,nation,2020-12-12,23
S92000003,Scotland,nation,2020-12-11,20
S92000003,Scotland,nation,2020-12-10,24
S92000003,Scotland,nation,2020-12-09,23
S92000003,Scotland,nation,2020-12-08,28
S92000003,Scotland,nation,2020-12-07,29
S92000003,Scotland,nation,2020-12-06,29
S92000003,Scotland,nation,2020-12-05,19
S92000003,Scotland,nation,2020-12-04,29
S92000003,Scotland,nation,2020-12-03,36
S92000003,Scotland,nation,2020-12-02,20
