areaCode,areaName,areaType,date,newCasesByPublishDate
N92000002,Northern Ireland,nation,2020-10-29,822
N92000002,Northern Ireland,nation,2020-10-28,840
N92000002,Northern Ireland,nation,2020-10-27,722
N92000002,Northern Ireland,nation,2020-10-26,727
N92000002,Northern Ireland,nation,2020-10-25,896
N92000002,Northern Ireland,nation,2020-10-24,923
N92000002,Northern Ireland,nation,2020-10-23,1252
N92000002,Northern Ireland,nation,2020-10-22,1042
N92000002,Northern Ireland,nation,2020-10-21,1039
N92000002,Northern Ireland,nation,2020-10-20,913
N92000002,Northern Ireland,nation,2020-10-19,820
N92000002,Northern Ireland,nation,2020-10-18,1012
N92000002,Northern Ireland,nation,2020-10-17,1031
N92000002,Northern Ireland,nation,2020-10-16,1299
N92000002,Northern Ireland,nation,2020-10-15,763
N92000002,Northern Ireland,nation,2020-10-14,1217
N92000002,Northern Ireland,nation,2020-10-13,863
N92000002,Northern Ireland,nation,2020-10-12,877
N92000002,Northern Ireland,nation,2020-10-11,1066
N92000002,Northern Ireland,nation,2020-10-10,902
N92000002,Northern Ireland,nation,2020-10-09,1080
N92000002,Northern Ireland,nation,2020-10-08,923
N92000002,Northern Ireland,nation,2020-10-07,828
N92000002,Northern Ireland,nation,2020-10-06,669
N92000002,Northern Ireland,nation,2020-10-05,616
N92000002,Northern Ireland,nation,2020-10-04,462
N92000002,Northern Ireland,nation,2020-10-03,726
N92000002,Northern Ireland,nation,2020-10-02,934
N92000002,Northern Ireland,nation,2020-10-01,259
N92000002,Northern Ireland,nation,2020-09-30,424
N92000002,Northern Ireland,nation,2020-09-29,320
N92000002,Northern Ireland,nation,2020-09-28,220
N92000002,Northern Ireland,nation,2020-09-27,187
N92000002,Northern Ireland,nation,2020-09-26,319
N92000002,Northern Ireland,nation,2020-09-25,273
N92000002,Northern Ireland,nation,2020-09-24,189
N92000002,Northern Ireland,nation,2020-09-23,220
N92000002,Northern Ireland,nation,2020-09-22,75
N92000002,Northern Ireland,nation,2020-09-21,125
N92000002,Northern Ireland,nation,2020-09-20,176
N92000002,Northern Ireland,nation,2020-09-19,222
N92000002,Northern Ireland,nation,2020-09-18,163
N92000002,Northern Ireland,nation,2020-09-17,149
N92000002,Northern Ireland,nation,2020-09-16,129
N92000002,Northern Ireland,nation,2020-09-15,79
N92000002,Northern Ireland,nation,2020-09-14,109
N92000002,Northern Ireland,nation,2020-09-13,87
N92000002,Northern Ireland,nation,2020-09-12,104
N92000002,Northern Ireland,nation,2020-09-11,88
N92000002,Northern Ireland,nation,2020-09-10,78
N92000002,Northern Ireland,nation,2020-09-09,49
N92000002,Northern Ireland,nation,2020-09-08,40
N92000002,Northern Ireland,nation,2020-09-07,141
N92000002,Northern Ireland,nation,2020-09-06,106
N92000002,Northern Ireland,nation,2020-09-05,118
N92000002,Northern Ireland,nation,2020-09-04,61
N92000002,Northern Ireland,nation,2020-09-03,77
N92000002,Northern Ireland,nation,2020-09-02,71
N92000002,Northern Ireland,nation,2020-09-01,49
N92000002,Northern Ireland,nation,2020-08-31,58
N92000002,Northern Ireland,nation,2020-08-30,49
N92000002,Northern Ireland,nation,2020-08-29,89
N92000002,Northern Ireland,nation,2020-08-28,85
N92000002,Northern Ireland,nation,2020-08-27,69
N92000002,Northern Ireland,nation,2020-08-26,72
N92000002,Northern Ireland,nation,2020-08-25,47
N92000002,Northern Ireland,nation,2020-08-24,10
N92000002,Northern Ireland,nation,2020-08-23,119
N92000002,Northern Ireland,nation,2020-08-22,71
N92000002,Northern Ireland,nation,2020-08-21,20
N92000002,Northern Ireland,nation,2020-08-20,51
N92000002,Northern Ireland,nation,2020-08-19,34
N92000002,Northern Ireland,nation,2020-08-18,41
N92000002,Northern Ireland,nation,2020-08-17,39
N92000002,Northern Ireland,nation,2020-08-16,27
N92000002,Northern Ireland,nation,2020-08-15,65
N92000002,Northern Ireland,nation,2020-08-14,74
N92000002,Northern Ireland,nation,2020-08-13,8
N92000002,Northern Ireland,nation,2020-08-12,29
N92000002,Northern Ireland,nation,2020-08-11,48
N92000002,Northern Ireland,nation,2020-08-10,0
N92000002,Northern Ireland,nation,2020-08-09,0
N92000002,Northern Ireland,nation,2020-08-08,0
N92000002,Northern Ireland,nation,2020-08-07,15
N92000002,Northern Ireland,nation,2020-08-06,43
N92000002,Northern Ireland,nation,2020-08-05,10
N92000002,Northern Ireland,nation,2020-08-04,8
N92000002,Northern Ireland,nation,2020-08-03,0
N92000002,Northern Ireland,nation,2020-08-02,0
N92000002,Northern Ireland,nation,2020-08-01,0
N92000002,Northern Ireland,nation,2020-07-31,10
N92000002,Northern Ireland,nation,2020-07-30,8
N92000002,Northern Ireland,nation,2020-07-29,9
N92000002,Northern Ireland,nation,2020-07-28,9
N92000002,Northern Ireland,nation,2020-07-27,0
N92000002,Northern Ireland,nation,2020-07-26,0
N92000002,Northern Ireland,nation,2020-07-25,0
N92000002,Northern Ireland,nation,2020-07-24,15
N92000002,Northern Ireland,nation,2020-07-23,8
N92000002,Northern Ireland,nation,2020-07-22,9
N92000002,Northern Ireland,nation,2020-07-21,2
N92000002,Northern Ireland,nation,2020-07-20,0
N92000002,Northern Ireland,nation,2020-07-19,0
N92000002,Northern Ireland,nation,2020-07-18,0
N92000002,Northern Ireland,nation,2020-07-17,19
N92000002,Northern Ireland,nation,2020-07-16,16
N92000002,Northern Ireland,nation,2020-07-15,9
N92000002,Northern Ireland,nation,2020-07-14,2
N92000002,Northern Ireland,nation,2020-07-13,0
N92000002,Northern Ireland,nation,2020-07-12,0
N92000002,Northern Ireland,nation,2020-07-11,0
N92000002,Northern Ireland,nation,2020-07-10,4
N92000002,Northern Ireland,nation,2020-07-09,3
N92000002,Northern Ireland,nation,2020-07-08,4
N92000002,Northern Ireland,nation,2020-07-07,5
N92000002,Northern Ireland,nation,2020-07-06,0
N92000002,Northern Ireland,nation,2020-07-05,0
N92000002,Northern Ireland,nation,2020-07-04,0
N92000002,Northern Ireland,nation,2020-07-03,4
N92000002,Northern Ireland,nation,2020-07-02,7
N92000002,Northern Ireland,nation,2020-07-01,1
N92000002,Northern Ireland,nation,2020-06-30,3
N92000002,Northern Ireland,nation,2020-06-29,6
N92000002,Northern Ireland,nation,2020-06-28,1
N92000002,Northern Ireland,nation,2020-06-27,2
N92000002,Northern Ireland,nation,2020-06-26,4
N92000002,Northern Ireland,nation,2020-06-25,1
N92000002,Northern Ireland,nation,2020-06-24,2
N92000002,Northern Ireland,nation,2020-06-23,0
N92000002,Northern Ireland,nation,2020-06-22,1
N92000002,Northern Ireland,nation,2020-06-21,4
N92000002,Northern Ireland,nation,2020-06-20,0
N92000002,Northern Ireland,nation,2020-06-19,3
N92000002,Northern Ireland,nation,2020-06-18,1
N92000002,Northern Ireland,nation,2020-06-17,8
N92000002,Northern Ireland,nation,2020-06-16,2
N92000002,Northern Ireland,nation,2020-06-15,4
N92000002,Northern Ireland,nation,2020-06-14,7
N92000002,Northern Ireland,nation,2020-06-13,3
N92000002,Northern Ireland,nation,2020-06-12,16
N92000002,Northern Ireland,nation,2020-06-11,4
N92000002,Northern Ireland,nation,2020-06-10,13
N92000002,Northern Ireland,nation,2020-06-09,3
N92000002,Northern Ireland,nation,2020-06-08,6
N92000002,Northern Ireland,nation,2020-06-07,6
N92000002,Northern Ireland,nation,2020-06-06,14
N92000002,Northern Ireland,nation,2020-06-05,3
N92000002,Northern Ireland,nation,2020-06-04,33
N92000002,Northern Ireland,nation,2020-06-03,8
N92000002,Northern Ireland,nation,2020-06-02,4
N92000002,Northern Ireland,nation,2020-06-01,12
N92000002,Northern Ireland,nation,2020-05-31,7
N92000002,Northern Ireland,nation,2020-05-30,13
N92000002,Northern Ireland,nation,2020-05-29,17
N92000002,Northern Ireland,nation,2020-05-28,16
N92000002,Northern Ireland,nation,2020-05-27,26
N92000002,Northern Ireland,nation,2020-05-26,28
N92000002,Northern Ireland,nation,2020-05-25,39
N92000002,Northern Ireland,nation,2020-05-24,25
N92000002,Northern Ireland,nation,2020-05-23,41
N92000002,Northern Ireland,nation,2020-05-22,23
N92000002,Northern Ireland,nation,2020-05-21,42
N92000002,Northern Ireland,nation,2020-05-20,18
N92000002,Northern Ireland,nation,2020-05-19,20
N92000002,Northern Ireland,nation,2020-05-18,16
N92000002,Northern Ireland,nation,2020-05-17,28
N92000002,Northern Ireland,nation,2020-05-16,40
N92000002,Northern Ireland,nation,2020-05-15,26
N92000002,Northern Ireland,nation,2020-05-14,38
N92000002,Northern Ireland,nation,2020-05-13,60
N92000002,Northern Ireland,nation,2020-05-12,44
N92000002,Northern Ireland,nation,2020-05-11,30
N92000002,Northern Ireland,nation,2020-05-10,41
N92000002,Northern Ireland,nation,2020-05-09,56
N92000002,Northern Ireland,nation,2020-05-08,38
N92000002,Northern Ireland,nation,2020-05-07,50
N92000002,Northern Ireland,nation,2020-05-06,53
N92000002,Northern Ireland,nation,2020-05-05,45
N92000002,Northern Ireland,nation,2020-05-04,69
N92000002,Northern Ireland,nation,2020-05-03,78
N92000002,Northern Ireland,nation,2020-05-02,66
N92000002,Northern Ireland,nation,2020-05-01,87
N92000002,Northern Ireland,nation,2020-04-30,73
N92000002,Northern Ireland,nation,2020-04-29,55
N92000002,Northern Ireland,nation,2020-04-28,34
N92000002,Northern Ireland,nation,2020-04-27,66
N92000002,Northern Ireland,nation,2020-04-26,82
N92000002,Northern Ireland,nation,2020-04-25,104
N92000002,Northern Ireland,nation,2020-04-24,106
N92000002,Northern Ireland,nation,2020-04-23,142
N92000002,Northern Ireland,nation,2020-04-22,116
N92000002,Northern Ireland,nation,2020-04-21,30
N92000002,Northern Ireland,nation,2020-04-20,83
N92000002,Northern Ireland,nation,2020-04-19,159
N92000002,Northern Ireland,nation,2020-04-18,148
N92000002,Northern Ireland,nation,2020-04-17,137
N92000002,Northern Ireland,nation,2020-04-16,113
N92000002,Northern Ireland,nation,2020-04-15,121
N92000002,Northern Ireland,nation,2020-04-14,85
N92000002,Northern Ireland,nation,2020-04-13,76
N92000002,Northern Ireland,nation,2020-04-12,89
N92000002,Northern Ireland,nation,2020-04-11,128
N92000002,Northern Ireland,nation,2020-04-10,112
N92000002,Northern Ireland,nation,2020-04-09,138
N92000002,Northern Ireland,nation,2020-04-08,84
N92000002,Northern Ireland,nation,2020-04-07,97
N92000002,Northern Ireland,nation,2020-04-06,69
N92000002,Northern Ireland,nation,2020-04-05,91
N92000002,Northern Ireland,nation,2020-04-04,94
N92000002,Northern Ireland,nation,2020-04-03,130
N92000002,Northern Ireland,nation,2020-04-02,85
N92000002,Northern Ireland,nation,2020-04-01,103
N92000002,Northern Ireland,nation,2020-03-31,53
N92000002,Northern Ireland,nation,2020-03-30,123
N92000002,Northern Ireland,nation,2020-03-29,86
N92000002,Northern Ireland,nation,2020-03-28,49
N92000002,Northern Ireland,nation,2020-03-27,34
N92000002,Northern Ireland,nation,2020-03-26,32
N92000002,Northern Ireland,nation,2020-03-25,37
N92000002,Northern Ireland,nation,2020-03-24,24
N92000002,Northern Ireland,nation,2020-03-23,20
N92000002,Northern Ireland,nation,2020-03-22,20
N92000002,Northern Ireland,nation,2020-03-21,22
N92000002,Northern Ireland,nation,2020-03-20,9
N92000002,Northern Ireland,nation,2020-03-19,9
N92000002,Northern Ireland,nation,2020-03-18,6
N92000002,Northern Ireland,nation,2020-03-17,10
N92000002,Northern Ireland,nation,2020-03-16,7
N92000002,Northern Ireland,nation,2020-03-15,11
N92000002,Northern Ireland,nation,2020-03-14,5
N92000002,Northern Ireland,nation,2020-03-13,10
N92000002,Northern Ireland,nation,2020-03-12,1
N92000002,Northern Ireland,nation,2020-03-11,2
N92000002,Northern Ireland,nation,2020-03-10,0
N92000002,Northern Ireland,nation,2020-03-09,3
N92000002,Northern Ireland,nation,2020-03-08,5
N92000002,Northern Ireland,nation,2020-03-07,2
N92000002,Northern Ireland,nation,2020-03-06,2
S92000003,Scotland,nation,2022-03-02,8725
S92000003,Scotland,nation,2022-03-01,7497
S92000003,Scotland,nation,2022-02-28,16349
S92000003,Scotland,nation,2022-02-27,0
S92000003,Scotland,nation,2022-02-26,0
S92000003,Scotland,nation,2022-02-25,5484
S92000003,Scotland,nation,2022-02-24,7195
S92000003,Scotland,nation,2022-02-23,6756
S92000003,Scotland,nation,2022-02-22,6427
S92000003,Scotland,nation,2022-02-21,5307
S92000003,Scotland,nation,2022-02-20,5474
S92000003,Scotland,nation,2022-02-19,5316
S92000003,Scotland,nation,2022-02-18,7056
S92000003,Scotland,nation,2022-02-17,7144
S92000003,Scotland,nation,2022-02-16,7449
S92000003,Scotland,nation,2022-02-15,5805
S92000003,Scotland,nation,2022-02-14,5118
S92000003,Scotland,nation,2022-02-13,5301
S92000003,Scotland,nation,2022-02-12,5601
S92000003,Scotland,nation,2022-02-11,7341
S92000003,Scotland,nation,2022-02-10,7275
S92000003,Scotland,nation,2022-02-09,3796
S92000003,Scotland,nation,2022-02-08,2664
S92000003,Scotland,nation,2022-02-07,2535
S92000003,Scotland,nation,2022-02-06,3242
S92000003,Scotland,nation,2022-02-05,2915
S92000003,Scotland,nation,2022-02-04,4429
S92000003,Scotland,nation,2022-02-03,4355
S92000003,Scotland,nation,2022-02-02,4509
S92000003,Scotland,nation,2022-02-01,2848
S92000003,Scotland,nation,2022-01-31,1961
S92000003,Scotland,nation,2022-01-30,3539
S92000003,Scotland,nation,2022-01-29,3342
S92000003,Scotland,nation,2022-01-28,3956
S92000003,Scotland,nation,2022-01-27,4333
S92000003,Scotland,nation,2022-01-26,4615
S92000003,Scotland,nation,2022-01-25,3024
S92000003,Scotland,nation,2022-01-24,2956
S92000003,Scotland,nation,2022-01-23,3518
S92000003,Scotland,nation,2022-01-22,3456
S92000003,Scotland,nation,2022-01-21,3890
S92000003,Scotland,nation,2022-01-20,4743
S92000003,Scotland,nation,2022-01-19,4937
S92000003,Scotland,nation,2022-01-18,3507
S92000003,Scotland,nation,2022-01-17,2910
S92000003,Scotland,nation,2022-01-16,4117
S92000003,Scotland,nation,2022-01-15,4469
S92000003,Scotland,nation,2022-01-14,5977
S92000003,Scotland,nation,2022-01-13,5186
S92000003,Scotland,nation,2022-01-12,7606
S92000003,Scotland,nation,2022-01-11,10392
S92000003,Scotland,nation,2022-01-10,11827
S92000003,Scotland,nation,2022-01-09,7561
S92000003,Scotland,nation,2022-01-08,12602
S92000003,Scotland,nation,2022-01-07,14486
S92000003,Scotland,nation,2022-01-06,11360
S92000003,Scotland,nation,2022-01-05,16103
S92000003,Scotland,nation,2022-01-04,17259
S92000003,Scotland,nation,2022-01-03,20217
S92000003,Scotland,nation,2022-01-02,14080
S92000003,Scotland,nation,2022-01-01,17065
S92000003,Scotland,nation,2021-12-31,11962
S92000003,Scotland,nation,2021-12-30,16857
S92000003,Scotland,nation,2021-12-29,15849
S92000003,Scotland,nation,2021-12-28,9360
S92000003,Scotland,nation,2021-12-27,10562
S92000003,Scotland,nation,2021-12-26,11030
S92000003,Scotland,nation,2021-12-25,8252
S92000003,Scotland,nation,2021-12-24,7076
S92000003,Scotland,nation,2021-12-23,6215
S92000003,Scotland,nation,2021-12-22,5967
S92000003,Scotland,nation,2021-12-21,5242
S92000003,Scotland,nation,2021-12-20,6734
S92000003,Scotland,nation,2021-12-19,5924
S92000003,Scotland,nation,2021-12-18,5917
S92000003,Scotland,nation,2021-12-17,4336
S92000003,Scotland,nation,2021-12-16,5951
S92000003,Scotland,nation,2021-12-15,5155
S92000003,Scotland,nation,2021-12-14,3117
S92000003,Scotland,nation,2021-12-13,3756
S92000003,Scotland,nation,2021-12-12,4002
S92000003,Scotland,nation,2021-12-11,4087
S92000003,Scotland,nation,2021-12-10,5018
S92000003,Scotland,nation,2021-12-09,3196
S92000003,Scotland,nation,2021-12-08,3077
S92000003,Scotland,nation,2021-12-07,3060
S92000003,Scotland,nation,2021-12-06,3894
S92000003,Scotland,nation,2021-12-05,2607
S92000003,Scotland,nation,2021-12-04,1257
S92000003,Scotland,nation,2021-12-03,2432
S92000003,Scotland,nation,2021-12-02,3002
S92000003,Scotland,nation,2021-12-01,2796
S92000003,Scotland,nation,2021-11-30,2569
S92000003,Scotland,nation,2021-11-29,2244
S92000003,Scotland,nation,2021-11-28,2177
S92000003,Scotland,nation,2021-11-27,2287
S92000003,Scotland,nation,2021-11-26,2888
S92000003,Scotland,nation,2021-11-25,2932
S92000003,Scotland,nation,2021-11-24,3080
S92000003,Scotland,nation,2021-11-23,2527
S92000003,Scotland,nation,2021-11-22,2481
S92000003,Scotland,nation,2021-11-21,2677
S92000003,Scotland,nation,2021-11-20,2756
S92000003,Scotland,nation,2021-11-19,3090
S92000003,Scotland,nation,2021-11-18,3235
S92000003,Scotland,nation,2021-11-17,3360
S92000003,Scotland,nation,2021-11-16,2771
S92000003,Scotland,nation,2021-11-15,2288
S92000003,Scotland,nation,2021-11-14,3077
S92000003,Scotland,nation,2021-11-13,3052
S92000003,Scotland,nation,2021-11-12,3349
S92000003,Scotland,nation,2021-11-11,3340
S92000003,Scotland,nation,2021-11-10,3852
S92000003,Scotland,nation,2021-11-09,2233
S92000003,Scotland,nation,2021-11-08,2012
S92000003,Scotland,nation,2021-11-07,2908
S92000003,Scotland,nation,2021-11-06,3249
S92000003,Scotland,nation,2021-11-05,2389
S92000003,Scotland,nation,2021-11-04,2823
S92000003,Scotland,nation,2021-11-03,3495
S92000003,Scotland,nation,2021-11-02,2010
S92000003,Scotland,nation,2021-11-01,2065
S92000003,Scotland,nation,2021-10-31,2513
S92000003,Scotland,nation,2021-10-30,3867
S92000003,Scotland,nation,2021-10-29,2732
S92000003,Scotland,nation,2021-10-28,2153
S92000003,Scotland,nation,2021-10-27,2566
S92000003,Scotland,nation,2021-10-26,2262
S92000003,Scotland,nation,2021-10-25,2239
S92000003,Scotland,nation,2021-10-24,2528
S92000003,Scotland,nation,2021-10-23,2403
S92000003,Scotland,nation,2021-10-22,2902
S92000003,Scotland,nation,2021-10-21,2355
S92000003,Scotland,nation,2021-10-20,2768
S92000003,Scotland,nation,2021-10-19,2459
S92000003,Scotland,nation,2021-10-18,2194
S92000003,Scotland,nation,2021-10-17,2666
S92000003,Scotland,nation,2021-10-16,2581
S92000003,Scotland,nation,2021-10-15,2762
S92000003,Scotland,nation,2021-10-14,2639
S92000003,Scotland,nation,2021-10-13,2581
S92000003,Scotland,nation,2021-10-12,1908
S92000003,Scotland,nation,2021-10-11,2297
S92000003,Scotland,nation,2021-10-10,2363
S92000003,Scotland,nation,2021-10-09,2417
S92000003,Scotland,nation,2021-10-08,2627
S92000003,Scotland,nation,2021-10-07,2691
S92000003,Scotland,nation,2021-10-06,3055
S92000003,Scotland,nation,2021-10-05,2056
S92000003,Scotland,nation,2021-10-04,1760
S92000003,Scotland,nation,2021-10-03,2040
S92000003,Scotland,nation,2021-10-02,2515
S92000003,Scotland,nation,2021-10-01,2693
S92000003,Scotland,nation,2021-09-30,2911
S92000003,Scotland,nation,2021-09-29,2997
S92000003,Scotland,nation,2021-09-28,2370
S92000003,Scotland,nation,2021-09-27,2069
S92000003,Scotland,nation,2021-09-26,2556
S92000003,Scotland,nation,2021-09-25,3261
S92000003,Scotland,nation,2021-09-24,3667
S92000003,Scotland,nation,2021-09-23,4024
S92000003,Scotland,nation,2021-09-22,3598
S92000003,Scotland,nation,2021-09-21,2870
S92000003,Scotland,nation,2021-09-20,2917
S92000003,Scotland,nation,2021-09-19,3833
S92000003,Scotland,nation,2021-09-18,6116
S92000003,Scotland,nation,2021-09-17,5529
S92000003,Scotland,nation,2021-09-16,0
S92000003,Scotland,nation,2021-09-15,4917
S92000003,Scotland,nation,2021-09-14,3375
S92000003,Scotland,nation,2021-09-13,4241
S92000003,Scotland,nation,2021-09-12,5912
S92000003,Scotland,nation,2021-09-11,4298
S92000003,Scotland,nation,2021-09-10,6815
S92000003,Scotland,nation,2021-09-09,6836
S92000003,Scotland,nation,2021-09-08,5810
S92000003,Scotland,nation,2021-09-07,5692
S92000003,Scotland,nation,2021-09-06,7065
S92000003,Scotland,nation,2021-09-05,6368
S92000003,Scotland,nation,2021-09-04,6152
S92000003,Scotland,nation,2021-09-03,6711
S92000003,Scotland,nation,2021-09-02,6400
S92000003,Scotland,nation,2021-09-01,6170
S92000003,Scotland,nation,2021-08-31,6029
S92000003,Scotland,nation,2021-08-30,3893
S92000003,Scotland,nation,2021-08-29,7113
S92000003,Scotland,nation,2021-08-28,5858
S92000003,Scotland,nation,2021-08-27,6835
S92000003,Scotland,nation,2021-08-26,4925
S92000003,Scotland,nation,2021-08-25,5021
S92000003,Scotland,nation,2021-08-24,4323
S92000003,Scotland,nation,2021-08-23,3189
S92000003,Scotland,nation,2021-08-22,3190
S92000003,Scotland,nation,2021-08-21,3464
S92000003,Scotland,nation,2021-08-20,3613
S92000003,Scotland,nation,2021-08-19,3367
S92000003,Scotland,nation,2021-08-18,2538
S92000003,Scotland,nation,2021-08-17,1815
S92000003,Scotland,nation,2021-08-16,1567
S92000003,Scotland,nation,2021-08-15,1498
S92000003,Scotland,nation,2021-08-14,1383
S92000003,Scotland,nation,2021-08-13,1542
S92000003,Scotland,nation,2021-08-12,1525
S92000003,Scotland,nation,2021-08-11,1498
S92000003,Scotland,nation,2021-08-10,1032
S92000003,Scotland,nation,2021-08-09,851
S92000003,Scotland,nation,2021-08-08,1240
S92000003,Scotland,nation,2021-08-07,1386
S92000003,Scotland,nation,2021-08-06,1250
S92000003,Scotland,nation,2021-08-05,1381
S92000003,Scotland,nation,2021-08-04,1271
S92000003,Scotland,nation,2021-08-03,1016
S92000003,Scotland,nation,2021-08-02,799
S92000003,Scotland,nation,2021-08-01,1034
S92000003,Scotland,nation,2021-07-31,1018
S92000003,Scotland,nation,2021-07-30,1456
S92000003,Scotland,nation,2021-07-29,1398
S92000003,Scotland,nation,2021-07-28,1179
S92000003,Scotland,nation,2021-07-27,1044
S92000003,Scotland,nation,2021-07-26,1000
S92000003,Scotland,nation,2021-07-25,1237
S92000003,Scotland,nation,2021-07-24,1307
S92000003,Scotland,nation,2021-07-23,1505
S92000003,Scotland,nation,2021-07-22,1825
S92000003,Scotland,nation,2021-07-21,1686
S92000003,Scotland,nation,2021-07-20,1604
S92000003,Scotland,nation,2021-07-19,1464
S92000003,Scotland,nation,2021-07-18,1735
S92000003,Scotland,nation,2021-07-17,2317
S92000003,Scotland,nation,2021-07-16,2047
S92000003,Scotland,nation,2021-07-15,2086
S92000003,Scotland,nation,2021-07-14,2636
S92000003,Scotland,nation,2021-07-13,2529
S92000003,Scotland,nation,2021-07-12,2134
S92000003,Scotland,nation,2021-07-11,2048
S92000003,Scotland,nation,2021-07-10,2190
S92000003,Scotland,nation,2021-07-09,3216
S92000003,Scotland,nation,2021-07-08,2802
S92000003,Scotland,nation,2021-07-07,3799
S92000003,Scotland,nation,2021-07-06,2363
S92000003,Scotland,nation,2021-07-05,2372
S92000003,Scotland,nation,2021-07-04,2726
S92000003,Scotland,nation,2021-07-03,3108
S92000003,Scotland,nation,2021-07-02,3823
S92000003,Scotland,nation,2021-07-01,4234
S92000003,Scotland,nation,2021-06-30,3887
S92000003,Scotland,nation,2021-06-29,3118
S92000003,Scotland,nation,2021-06-28,3285
S92000003,Scotland,nation,2021-06-27,2639
S92000003,Scotland,nation,2021-06-26,2836
S92000003,Scotland,nation,2021-06-25,1747
S92000003,Scotland,nation,2021-06-24,2999
S92000003,Scotland,nation,2021-06-23,2969
S92000003,Scotland,nation,2021-06-22,2167
S92000003,Scotland,nation,2021-06-21,1250
S92000003,Scotland,nation,2021-06-20,1205
S92000003,Scotland,nation,2021-06-19,1209
S92000003,Scotland,nation,2021-06-18,950
S92000003,Scotland,nation,2021-06-17,1317
S92000003,Scotland,nation,2021-06-16,1129
S92000003,Scotland,nation,2021-06-15,974
S92000003,Scotland,nation,2021-06-14,761
S92000003,Scotland,nation,2021-06-13,1036
S92000003,Scotland,nation,2021-06-12,1030
S92000003,Scotland,nation,2021-06-11,1104
S92000003,Scotland,nation,2021-06-10,735
S92000003,Scotland,nation,2021-06-09,1011
S92000003,Scotland,nation,2021-06-08,695
S92000003,Scotland,nation,2021-06-07,641
S92000003,Scotland,nation,2021-06-06,775
S92000003,Scotland,nation,2021-06-05,860
S92000003,Scotland,nation,2021-06-04,992
S92000003,Scotland,nation,2021-06-03,835
S92000003,Scotland,nation,2021-06-02,677
S92000003,Scotland,nation,2021-06-01,478
S92000003,Scotland,nation,2021-05-31,490
S92000003,Scotland,nation,2021-05-30,526
S92000003,Scotland,nation,2021-05-29,583
S92000003,Scotland,nation,2021-05-28,641
S92000003,Scotland,nation,2021-05-27,464
S92000003,Scotland,nation,2021-05-26,546
S92000003,Scotland,nation,2021-05-25,318
S92000003,Scotland,nation,2021-05-24,313
S92000003,Scotland,nation,2021-05-23,378
S92000003,Scotland,nation,2021-05-22,370
S92000003,Scotland,nation,2021-05-21,414
S92000003,Scotland,nation,2021-05-20,432
S92000003,Scotland,nation,2021-05-19,394
S92000003,Scotland,nation,2021-05-18,268
S92000003,Scotland,nation,2021-05-17,161
S92000003,Scotland,nation,2021-05-16,292
S92000003,Scotland,nation,2021-05-15,413
S92000003,Scotland,nation,2021-05-14,215
S92000003,Scotland,nation,2021-05-13,270
S92000003,Scotland,nation,2021-05-12,345
S92000003,Scotland,nation,2021-05-11,238
S92000003,Scotland,nation,2021-05-10,168
S92000003,Scotland,nation,2021-05-09,200
S92000003,Scotland,nation,2021-05-08,224
S92000003,Scotland,nation,2021-05-07,236
S92000003,Scotland,nation,2021-05-06,283
S92000003,Scotland,nation,2021-05-05,85
S92000003,Scotland,nation,2021-05-04,139
S92000003,Scotland,nation,2021-05-03,132
S92000003,Scotland,nation,2021-05-02,146
S92000003,Scotland,nation,2021-05-01,175
S92000003,Scotland,nation,2021-04-30,191
S92000003,Scotland,nation,2021-04-29,178
S92000003,Scotland,nation,2021-04-28,204
S92000003,Scotland,nation,2021-04-27,133
S92000003,Scotland,nation,2021-04-26,142
S92000003,Scotland,nation,2021-04-25,176
S92000003,Scotland,nation,2021-04-24,177
S92000003,Scotland,nation,2021-04-23,255
S92000003,Scotland,nation,2021-04-22,231
S92000003,Scotland,nation,2021-04-21,273
S92000003,Scotland,nation,2021-04-20,178
S92000003,Scotland,nation,2021-04-19,232
S92000003,Scotland,nation,2021-04-18,211
S92000003,Scotland,nation,2021-04-17,210
S92000003,Scotland,nation,2021-04-16,204
S92000003,Scotland,nation,2021-04-15,237
S92000003,Scotland,nation,2021-04-14,278
S92000003,Scotland,nation,2021-04-13,221
S92000003,Scotland,nation,2021-04-12,199
S92000003,Scotland,nation,2021-04-11,250
S92000003,Scotland,nation,2021-04-10,281
S92000003,Scotland,nation,2021-04-09,285
S92000003,Scotland,nation,2021-04-08,364
S92000003,Scotland,nation,2021-04-07,289
S92000003,Scotland,nation,2021-04-06,259
S92000003,Scotland,nation,2021-04-05,248
S92000003,Scotland,nation,2021-04-04,343
S92000003,Scotland,nation,2021-04-03,397
S92000003,Scotland,nation,2021-04-02,414
S92000003,Scotland,nation,2021-04-01,400
S92000003,Scotland,nation,2021-03-31,542
S92000003,Scotland,nation,2021-03-30,411
S92000003,Scotland,nation,2021-03-29,352
S92000003,Scotland,nation,2021-03-28,422
S92000003,Scotland,nation,2021-03-27,563
S92000003,Scotland,nation,2021-03-26,543
S92000003,Scotland,nation,2021-03-25,701
S92000003,Scotland,nation,2021-03-24,692
S92000003,Scotland,nation,2021-03-23,495
S92000003,Scotland,nation,2021-03-22,359
S92000003,Scotland,nation,2021-03-21,532
S92000003,Scotland,nation,2021-03-20,488
S92000003,Scotland,nation,2021-03-19,655
S92000003,Scotland,nation,2021-03-18,624
S92000003,Scotland,nation,2021-03-17,625
S92000003,Scotland,nation,2021-03-16,597
